date,QV2M,region_name,country,latitude,longitude
2020-01-01,2.900763628228257,multan,pakistan,30.1575,71.5249
2020-01-02,3.3077907379871854,multan,pakistan,30.1575,71.5249
2020-01-03,4.089015691230695,multan,pakistan,30.1575,71.5249
2020-01-04,3.9817092086498937,multan,pakistan,30.1575,71.5249
2020-01-05,4.71331033622846,multan,pakistan,30.1575,71.5249
2020-01-06,6.164897951142241,multan,pakistan,30.1575,71.5249
2020-01-07,5.368764764474084,multan,pakistan,30.1575,71.5249
2020-01-08,4.394305821430559,multan,pakistan,30.1575,71.5249
2020-01-09,3.981677795915554,multan,pakistan,30.1575,71.5249
2020-01-10,3.979628236265853,multan,pakistan,30.1575,71.5249
2020-01-11,4.18879992988271,multan,pakistan,30.1575,71.5249
2020-01-12,4.0664181869942695,multan,pakistan,30.1575,71.5249
2020-01-13,4.594316822476685,multan,pakistan,30.1575,71.5249
2020-01-14,4.642838670406491,multan,pakistan,30.1575,71.5249
2020-01-15,4.3644040900593,multan,pakistan,30.1575,71.5249
2020-01-16,4.00337372169209,multan,pakistan,30.1575,71.5249
2020-01-17,3.8097913881453374,multan,pakistan,30.1575,71.5249
2020-01-18,3.7646419271671525,multan,pakistan,30.1575,71.5249
2020-01-19,4.230812221067026,multan,pakistan,30.1575,71.5249
2020-01-20,4.703060335790117,multan,pakistan,30.1575,71.5249
2020-01-21,5.4994441840487225,multan,pakistan,30.1575,71.5249
2020-01-22,5.715344954902927,multan,pakistan,30.1575,71.5249
2020-01-23,5.033764328497152,multan,pakistan,30.1575,71.5249
2020-01-24,5.447035461353759,multan,pakistan,30.1575,71.5249
2020-01-25,6.301209214143455,multan,pakistan,30.1575,71.5249
2020-01-26,6.2735037063248456,multan,pakistan,30.1575,71.5249
2020-01-27,6.780616589821875,multan,pakistan,30.1575,71.5249
2020-01-28,6.032280138848971,multan,pakistan,30.1575,71.5249
2020-01-29,5.4057160547624035,multan,pakistan,30.1575,71.5249
2020-01-30,5.331427751419445,multan,pakistan,30.1575,71.5249
2020-01-31,4.342247858100261,multan,pakistan,30.1575,71.5249
2020-02-01,4.532314681758483,multan,pakistan,30.1575,71.5249
2020-02-02,4.4622079585678875,multan,pakistan,30.1575,71.5249
2020-02-03,4.345712756427626,multan,pakistan,30.1575,71.5249
2020-02-04,5.6107897544279695,multan,pakistan,30.1575,71.5249
2020-02-05,5.082150377954046,multan,pakistan,30.1575,71.5249
2020-02-06,3.8738802735072873,multan,pakistan,30.1575,71.5249
2020-02-07,4.448237382651617,multan,pakistan,30.1575,71.5249
2020-02-08,4.168549795091773,multan,pakistan,30.1575,71.5249
2020-02-09,4.3280901736579835,multan,pakistan,30.1575,71.5249
2020-02-10,4.265574136904131,multan,pakistan,30.1575,71.5249
2020-02-11,4.748464891842256,multan,pakistan,30.1575,71.5249
2020-02-12,5.823855676377813,multan,pakistan,30.1575,71.5249
2020-02-13,4.913536792931457,multan,pakistan,30.1575,71.5249
2020-02-14,2.7119576601156345,multan,pakistan,30.1575,71.5249
2020-02-15,3.06743693848451,multan,pakistan,30.1575,71.5249
2020-02-16,3.082494823805367,multan,pakistan,30.1575,71.5249
2020-02-17,2.8884537459816784,multan,pakistan,30.1575,71.5249
2020-02-18,3.2449259403316923,multan,pakistan,30.1575,71.5249
2020-02-19,4.1304371746567385,multan,pakistan,30.1575,71.5249
2020-02-20,5.374309063578646,multan,pakistan,30.1575,71.5249
2020-02-21,6.3445017440244555,multan,pakistan,30.1575,71.5249
2020-02-22,6.538729959477981,multan,pakistan,30.1575,71.5249
2020-02-23,6.203946812699239,multan,pakistan,30.1575,71.5249
2020-02-24,5.890278863565375,multan,pakistan,30.1575,71.5249
2020-02-25,5.509705826019247,multan,pakistan,30.1575,71.5249
2020-02-26,4.777560320993264,multan,pakistan,30.1575,71.5249
2020-02-27,4.893704239899914,multan,pakistan,30.1575,71.5249
2020-02-28,8.292724514224878,multan,pakistan,30.1575,71.5249
2020-02-29,8.894605523285767,multan,pakistan,30.1575,71.5249
2020-03-01,8.699705436204871,multan,pakistan,30.1575,71.5249
2020-03-02,8.343170901450017,multan,pakistan,30.1575,71.5249
2020-03-03,8.19392737078791,multan,pakistan,30.1575,71.5249
2020-03-04,9.226934285834432,multan,pakistan,30.1575,71.5249
2020-03-05,8.984276947254935,multan,pakistan,30.1575,71.5249
2020-03-06,9.328074714479348,multan,pakistan,30.1575,71.5249
2020-03-07,8.206122574241212,multan,pakistan,30.1575,71.5249
2020-03-08,7.608615327626467,multan,pakistan,30.1575,71.5249
2020-03-09,8.10467463452369,multan,pakistan,30.1575,71.5249
2020-03-10,8.39778030058369,multan,pakistan,30.1575,71.5249
2020-03-11,8.991469435083369,multan,pakistan,30.1575,71.5249
2020-03-12,8.370488785052052,multan,pakistan,30.1575,71.5249
2020-03-13,7.427125548322995,multan,pakistan,30.1575,71.5249
2020-03-14,7.391043414827436,multan,pakistan,30.1575,71.5249
2020-03-15,8.441205815567324,multan,pakistan,30.1575,71.5249
2020-03-16,9.102562752862772,multan,pakistan,30.1575,71.5249
2020-03-17,9.344151651021093,multan,pakistan,30.1575,71.5249
2020-03-18,10.22960664704442,multan,pakistan,30.1575,71.5249
2020-03-19,10.81030567487081,multan,pakistan,30.1575,71.5249
2020-03-20,11.919402905429402,multan,pakistan,30.1575,71.5249
2020-03-21,11.398929132459065,multan,pakistan,30.1575,71.5249
2020-03-22,11.346392023066679,multan,pakistan,30.1575,71.5249
2020-03-23,12.202143863153955,multan,pakistan,30.1575,71.5249
2020-03-24,11.904208494039873,multan,pakistan,30.1575,71.5249
2020-03-25,12.403782030257085,multan,pakistan,30.1575,71.5249
2020-03-26,12.04607798717916,multan,pakistan,30.1575,71.5249
2020-03-27,10.657297680154443,multan,pakistan,30.1575,71.5249
2020-03-28,10.551911351891855,multan,pakistan,30.1575,71.5249
2020-03-29,10.459865637434026,multan,pakistan,30.1575,71.5249
2020-03-30,11.58434641547501,multan,pakistan,30.1575,71.5249
2020-03-31,12.13775334569315,multan,pakistan,30.1575,71.5249
2020-04-01,11.310568583818773,multan,pakistan,30.1575,71.5249
